@relation doc-subject

@attribute filename numeric
@attribute Subject0 numeric
@attribute Subject1 numeric
@attribute Subject2 numeric
@attribute Subject3 numeric
@attribute Subject4 numeric
@attribute Subject5 numeric
@attribute Subject6 numeric
@attribute Subject7 numeric
@attribute Subject8 numeric
@attribute Subject9 numeric
@attribute Subject10 numeric
@attribute Subject11 numeric
@attribute Subject12 numeric
@attribute Subject13 numeric
@attribute Subject14 numeric

@data
4285,0.073761,0.101322,0.087333,0.107881,0.08937,0.0151,0.008651,0.058077,0.080521,0.007126,0.107197,0.090678,0.051862,0.033631,0.08749
4439,0.072625,0.073051,0.112823,0.048348,0.119159,0.004754,0.010328,0.049846,0.118918,0.01371,0.079669,0.078131,0.031071,0.094396,0.093171
3760,0.06393,0.106512,0.002118,0.070285,0.084798,0.061482,0.017856,0.060786,0.104717,0.114502,0.036834,0.052055,0.039691,0.078743,0.10569
4699,0.066993,0.009719,0.101279,0.012082,0.027023,0.135433,0.113296,0.038562,0.052099,0.102179,0.143304,0.028756,0.066042,0.043422,0.05981
3854,0.08701,0.115578,0.021558,0.070946,0.003619,0.101122,0.093291,0.020626,0.08575,0.112262,0.102595,0.092984,0.010606,0.03786,0.044192
4726,0.034063,0.003536,0.02846,0.137317,0.030019,0.119862,0.077972,0.022382,0.1442,0.121024,0.014039,0.111948,0.050084,0.057364,0.04773
4748,0.097026,0.109022,0.038303,0.006344,0.00892,0.035785,0.046393,0.13252,0.148247,0.072245,0.096293,0.015096,0.042466,0.137851,0.01349
3839,0.035424,0.095544,0.090054,0.105767,0.030106,0.037941,0.045305,0.05886,0.069062,0.099681,0.041729,0.118931,0.070076,0.09514,0.006379
4006,0.097078,0.00722,0.068644,0.060986,0.109285,0.120713,0.126915,0.109848,0.002206,0.10277,0.004435,0.099309,0.030058,0.02776,0.032773
3638,0.114332,0.03827,0.01183,0.031937,0.126733,0.066029,0.125766,0.070582,0.100422,0.105471,0.061853,0.017812,0.024059,0.080908,0.023996
4541,0.093526,0.053046,0.12262,0.102148,0.001192,0.113002,0.00203,0.087373,0.053105,0.109281,0.022088,0.145452,0.009105,0.000331,0.085701
4797,0.068961,0.03773,0.057754,0.068458,0.127703,0.10614,0.062704,0.032254,0.06018,0.096268,0.083373,0.059647,0.099759,0.015914,0.023157
3676,0.128428,0.027231,0.003513,0.041085,0.074656,0.036459,0.105145,0.102996,0.020844,0.126208,0.03252,0.064465,0.084897,0.045856,0.105696
4456,0.024959,0.016801,0.121562,0.117963,0.017307,0.101077,0.073926,0.071623,0.123928,0.082691,0.114942,0.023874,0.000995,0.057795,0.050558
4009,0.061303,0.031494,0.003443,0.143467,0.037288,0.050826,0.062799,0.104629,0.107333,0.061037,0.100546,0.069598,0.103541,0.041929,0.020768
3642,0.085369,0.088789,0.102388,0.07744,0.102237,0.09346,0.061697,0.072997,0.030521,0.102069,0.019011,0.030445,0.080215,0.050399,0.002963
4099,0.02429,0.068067,0.073308,0.139572,0.094736,0.104775,0.105686,0.026873,0.030075,0.027093,0.046328,0.06207,0.123808,0.013989,0.059329
3720,0.036546,0.10068,0.010973,0.145068,0.061353,0.009136,0.0402,0.042443,0.08336,0.007085,0.109738,0.111625,0.090164,0.066611,0.085017
3878,0.08933,0.033235,0.049611,0.084808,0.06629,0.098397,0.048741,0.076196,0.089945,0.081581,0.064943,0.043335,0.076333,0.08417,0.013084
3689,0.101237,0.059856,0.033341,0.037068,0.086052,0.097196,0.06399,0.077669,0.036375,0.075554,0.111912,0.068609,0.060975,0.07389,0.016277
3893,0.065076,0.035738,0.068571,0.054054,0.010675,0.03176,0.042513,0.120528,0.079304,0.096932,0.01754,0.05413,0.129687,0.102121,0.091372
4087,0.017605,0.051408,0.056854,0.046771,0.012633,0.108068,0.100875,0.068573,0.0726,0.084559,0.040528,0.05659,0.104998,0.096005,0.081934
4425,0.125249,0.005643,0.104339,0.117934,0.074695,0.06629,0.017623,0.048715,0.032458,0.006874,0.020652,0.093716,0.092366,0.110072,0.083375
3838,0.050236,0.035323,0.099273,0.060693,0.024842,0.078311,0.105609,0.119558,0.102633,0.045975,0.035217,0.083289,0.027177,0.058554,0.07331
4477,0.037507,0.102567,0.023816,0.001289,0.068664,0.097128,0.087249,0.083147,0.126725,0.062654,0.058999,0.070641,0.105094,0.040933,0.033588
4718,0.129414,0.124535,0.009786,0.038311,0.137074,0.106719,0.098191,0.09641,0.022186,0.063309,0.011763,0.04768,0.039163,0.051421,0.024039
3883,0.064184,0.027666,0.142219,0.078981,0.026819,0.144347,0.094414,0.044945,0.015704,0.03459,0.171314,0.05125,0.007504,0.087981,0.008084
4485,0.059086,0.063957,0.116542,0.099398,0.062263,0.068131,0.119717,0.091289,0.033488,0.047974,0.033906,0.036535,0.04286,0.111336,0.01352
4272,0.09703,0.111065,0.083864,0.085702,0.055263,0.098831,0.050548,0.035211,0.035835,0.09325,0.014503,0.094878,0.062818,0.065651,0.015552
4051,0.054105,0.037274,0.07792,0.092565,0.107741,0.025757,0.057353,0.019125,0.103881,0.088767,0.017149,0.068345,0.047956,0.073666,0.128395
4149,0.069109,0.056357,0.112953,0.05287,0.114077,0.08846,0.068914,0.102997,0.00324,0.068541,0.0187,0.05005,0.088659,0.055309,0.049764
4225,0.025475,0.049901,0.066296,0.071189,0.008113,0.042836,0.099688,0.048549,0.061754,0.111415,0.105354,0.036198,0.113194,0.068093,0.091944
4482,0.118336,0.001155,0.031119,0.026471,0.092248,0.073282,0.100471,0.126769,0.126502,0.010721,0.026039,0.096408,0.010075,0.087201,0.073204
3919,0.070389,0.063657,0.040307,0.004706,0.067211,0.113201,0.08248,0.101683,0.026193,0.070763,0.073284,0.06805,0.080011,0.031795,0.106271
4345,0.081521,0.005094,0.05437,0.087189,0.068758,0.071142,0.007939,0.030269,0.084578,0.06562,0.107701,0.098776,0.069951,0.111225,0.055868
4615,0.084362,0.005537,0.016832,0.113853,0.01885,0.031814,0.044221,0.060155,0.108629,0.007843,0.0558,0.084505,0.088804,0.146444,0.132352
4324,0.05896,0.043637,0.086782,0.027183,0.130542,0.094545,0.012533,0.054062,0.033448,0.109334,0.006407,0.06716,0.054754,0.112895,0.107758
4252,0.079289,0.121499,0.006602,0.068883,0.023454,0.12719,0.050764,0.043106,0.109199,0.053914,0.071974,0.090807,0.115103,0.037815,0.000401
4392,0.122378,0.026242,0.015802,0.062755,0.134927,0.065025,0.118714,0.017556,0.068811,0.059399,0.129472,0.0717,0.050517,0.004558,0.052143
4553,0.085912,0.077117,0.107271,0.038943,0.090171,0.119235,0.071422,0.001769,0.090832,0.110376,0.037768,0.065175,0.048347,0.045973,0.00969
4412,0.097152,0.137018,0.038535,0.130443,0.053533,0.043536,0.036323,0.017055,0.054459,0.083604,0.045788,0.11716,0.116431,0.000846,0.028117
3622,0.015484,0.060214,0.111625,0.039201,0.112738,0.02539,0.126749,0.043326,0.139797,0.032879,0.017431,0.051456,0.078053,0.083048,0.06261
4343,0.00038,0.033029,0.013193,0.035623,0.041708,0.103223,0.083856,0.041136,0.099092,0.100321,0.175595,0.040339,0.090137,0.090951,0.051417
3714,0.027321,0.031778,0.126578,0.015081,0.054893,0.085784,0.097697,0.086856,0.111297,0.010895,0.018109,0.052656,0.121325,0.108062,0.051669
4521,0.064716,0.099488,0.090065,0.069741,0.0513,0.048016,0.014449,0.007338,0.071176,0.095513,0.056798,0.085033,0.037077,0.096579,0.112711
4594,0.050687,0.11186,0.0227,0.047142,0.007178,0.121622,0.047105,0.068946,0.108835,0.027909,0.104643,0.058945,0.052157,0.056433,0.113838
4406,0.089201,0.031881,0.070824,0.048138,0.059451,0.139375,0.026704,0.052938,0.056451,0.069361,0.08286,0.007793,0.027074,0.114962,0.122986
4633,0.102849,0.093851,0.06577,0.078059,0.050751,0.016368,0.063646,0.078655,0.040945,0.031928,0.09169,0.058405,0.016638,0.125783,0.084663
4609,0.060468,0.07102,0.037204,0.073336,0.109906,0.05591,0.088814,0.106308,0.114042,0.051685,0.029341,0.016648,0.024033,0.067015,0.09427
3751,0.001468,0.034907,0.054183,0.062547,0.02982,0.100237,0.09956,0.059417,0.118248,0.080408,0.097787,0.018886,0.090202,0.033412,0.118919
3664,0.034946,0.056576,0.036943,0.101715,0.044232,0.143384,0.087331,0.041234,0.140268,0.031933,0.088344,0.072732,0.096268,0.022734,0.00136
4459,0.074287,0.064371,0.067615,0.054103,0.043245,0.060733,0.088983,0.008421,0.044282,0.096875,0.088567,0.04981,0.110235,0.053635,0.094838
4003,0.079952,0.095989,0.018325,0.089363,0.063567,0.124106,0.03705,0.015811,0.032105,0.062772,0.093613,0.064147,0.117581,0.033908,0.071713
4206,0.076427,0.097044,0.020232,0.104623,0.093484,0.0529,0.039063,0.073929,0.035879,0.036893,0.085124,0.042575,0.03916,0.110161,0.092505
3977,0.016287,0.045434,0.05086,0.104035,0.041853,0.012496,0.09253,0.041543,0.141939,0.024893,0.021697,0.126932,0.035019,0.13583,0.108651
3881,0.109454,0.146173,0.037535,0.083089,0.08765,0.065617,0.06313,0.011516,0.015409,0.004168,0.097837,0.018428,0.04058,0.130029,0.089388
4012,0.056869,0.102401,0.04809,0.047814,0.082662,0.023254,0.097763,0.000187,0.068063,0.12275,0.025086,0.089153,0.071864,0.032385,0.131658
4527,0.024381,0.063793,0.028869,0.024853,0.039869,0.092981,0.053556,0.051167,0.097317,0.087912,0.026452,0.104961,0.149675,0.116295,0.03792
3915,0.127663,0.085581,0.088084,0.058412,0.027572,0.023633,0.071334,0.010297,0.049787,0.104026,0.05602,0.066927,0.114179,0.015459,0.101024
4659,0.026809,0.085626,0.012314,0.074965,0.107732,0.114829,0.020505,0.088571,0.002968,0.095393,0.114521,0.079087,0.074229,0.034826,0.067626
4758,0.021562,0.082903,0.087544,0.087988,0.07787,0.101126,0.026454,0.092606,0.013585,0.090344,0.056024,0.10516,0.041062,0.029811,0.085961
4122,0.104866,0.116176,0.100066,0.017951,0.056288,0.065027,0.008762,0.121594,0.115136,0.099974,0.017825,0.050826,0.01291,0.088979,0.023617
4040,0.0142,0.053257,0.009099,0.031058,0.119725,0.053142,0.159557,0.02769,0.172775,0.021968,0.160232,0.027528,0.024257,0.093248,0.032265
4489,0.042659,0.095635,0.029538,0.105521,0.091184,0.114411,0.050303,0.055161,0.057931,0.032657,0.105584,0.031453,0.074718,0.089205,0.024039
4158,0.117944,0.111713,0.03205,0.096754,0.116664,0.083276,0.010403,0.042627,0.018023,0.031998,0.025698,0.112869,0.064706,0.050398,0.084877
4590,0.073378,0.080071,0.104227,0.068597,0.059258,0.10726,0.095905,0.010353,0.001182,0.099243,0.117037,0.041225,0.06195,0.067203,0.013111
3797,0.002948,0.057635,0.117441,0.096143,0.047501,0.138195,0.05452,0.055375,0.076609,0.096566,0.057815,0.000983,0.091791,0.05003,0.056447
3621,0.110186,0.143854,0.017219,0.059039,0.037716,0.073797,0.023568,0.042706,0.097706,0.009765,0.114888,0.017623,0.110059,0.087282,0.054591
4596,0.02307,0.105461,0.07644,0.114577,0.052503,0.063793,0.03174,0.029208,0.09255,0.062149,0.05555,0.073561,0.083113,0.036461,0.099823
4648,0.002895,0.101014,0.114803,0.007528,0.042941,0.074483,0.033795,0.026682,0.098888,0.123911,0.115171,0.012484,0.058282,0.137444,0.049679
4210,0.053028,0.027622,0.09929,0.063579,0.03745,0.135213,0.050219,0.124691,0.032744,0.080705,0.063563,0.123987,0.034525,0.047008,0.026376
4629,0.090961,0.096649,0.088518,0.107369,0.034806,0.101551,0.05674,0.079217,0.012406,0.037981,0.046214,0.048866,0.082354,0.095939,0.020429
3987,0.074831,0.050774,0.079396,0.075532,0.019363,0.121504,0.006632,0.088331,0.043356,0.093265,0.083911,0.083177,0.055726,0.101661,0.02254
4329,0.010299,0.089983,0.079594,0.04003,0.12711,0.042829,0.041643,0.058885,0.090657,0.077662,0.08181,0.06628,0.119134,0.050495,0.023589
4370,0.089945,0.04932,0.062864,0.075208,0.121281,0.067861,0.078661,0.034841,0.030246,0.074725,0.097662,0.066118,0.12001,0.016359,0.0149
3931,0.116608,0.088232,0.109379,0.074829,0.058576,0.02521,0.03293,0.002518,0.047855,0.107987,0.063334,0.071863,0.057719,0.088229,0.05473
3803,0.09386,0.092053,0.102923,0.0747,0.042472,0.044682,0.039114,0.053818,0.063055,0.101928,0.08393,0.120792,0.021537,0.047342,0.017794
4640,0.079614,0.030508,0.083269,0.119929,0.115195,0.040414,0.083557,0.027368,0.032899,0.013738,0.050184,0.00994,0.107432,0.07009,0.135863
3584,0.058566,0.008195,0.05197,0.038488,0.14423,0.011759,0.094904,0.109747,0.036016,0.001161,0.035338,0.13092,0.004163,0.130549,0.143992
3733,0.087946,0.103408,0.076612,0.071594,0.112537,0.039063,0.062001,0.082114,0.000814,0.007787,0.07671,0.018486,0.040633,0.122411,0.097883
4035,0.095667,0.019778,0.007971,0.127012,0.068861,0.124353,0.011746,0.011495,0.119396,0.072306,0.011836,0.011293,0.142266,0.131863,0.044158
4721,0.056046,0.021113,0.027679,0.061504,0.0098,0.119181,0.136427,0.066283,0.046686,0.106951,0.059875,0.042218,0.061273,0.070486,0.11448
4428,0.093533,0.049336,0.066285,0.053898,0.074124,0.05224,0.006079,0.099885,0.001636,0.072549,0.117612,0.093049,0.074946,0.061744,0.083083
4131,0.032828,0.033485,0.070514,0.064537,0.02474,0.094714,0.093512,0.050432,0.072733,0.072223,0.072697,0.096231,0.083855,0.094638,0.042861
3671,0.082815,0.004364,0.055844,0.06989,0.042028,0.119303,0.000027,0.121778,0.049921,0.044193,0.016841,0.138654,0.080058,0.126171,0.048112
3927,0.081344,0.062645,0.080935,0.017419,0.003824,0.101095,0.154814,0.001828,0.008345,0.099054,0.043803,0.075832,0.033688,0.117969,0.117406
3806,0.132224,0.024373,0.01051,0.089594,0.066491,0.066836,0.149998,0.052489,0.100169,0.015466,0.000199,0.034106,0.123651,0.043665,0.090229
3777,0.104318,0.0386,0.091473,0.023921,0.152363,0.025102,0.065774,0.00933,0.107469,0.132214,0.041374,0.036499,0.030728,0.011018,0.129817
3982,0.052648,0.110811,0.014343,0.108672,0.07269,0.084835,0.093531,0.014072,0.006793,0.09856,0.092815,0.069917,0.053023,0.079365,0.047926
4312,0.059691,0.065768,0.067935,0.082801,0.035494,0.092379,0.054115,0.11924,0.075495,0.08203,0.060687,0.070915,0.046434,0.0375,0.049515
3865,0.016327,0.05486,0.068817,0.053597,0.033312,0.023648,0.090071,0.032843,0.125906,0.091288,0.036644,0.071155,0.12415,0.064215,0.113168
4776,0.014383,0.079872,0.039054,0.147883,0.022979,0.141014,0.115615,0.049687,0.033089,0.140828,0.036359,0.070039,0.026373,0.063077,0.019747
3928,0.075509,0.102547,0.09165,0.045458,0.053348,0.047859,0.115187,0.11222,0.035278,0.052187,0.033722,0.099389,0.030908,0.019294,0.085443
4452,0.115684,0.050488,0.059455,0.074594,0.109471,0.137579,0.043021,0.071366,0.127151,0.016692,0.05733,0.041565,0.027943,0.009627,0.058035
3996,0.092551,0.101503,0.111282,0.062871,0.020197,0.08773,0.045619,0.094146,0.057617,0.039799,0.099889,0.109951,0.020799,0.055571,0.000474
3975,0.058073,0.046301,0.005513,0.066612,0.083366,0.100293,0.061129,0.024354,0.010609,0.065644,0.111418,0.1079,0.100243,0.095787,0.062759
4661,0.077604,0.058547,0.105005,0.128502,0.010095,0.061695,0.01071,0.076209,0.081679,0.085177,0.035448,0.040468,0.123228,0.004553,0.101079
4284,0.035065,0.123551,0.112896,0.087285,0.121551,0.089351,0.047205,0.014035,0.029824,0.025453,0.078829,0.018889,0.096504,0.030729,0.088832
4089,0.111507,0.057007,0.097793,0.082341,0.028316,0.143256,0.037289,0.107756,0.045165,0.067433,0.053392,0.020019,0.012876,0.080737,0.055112
4383,0.08944,0.053853,0.002395,0.022834,0.089618,0.122399,0.060834,0.015815,0.078536,0.099466,0.092357,0.035333,0.099352,0.082332,0.055436
4408,0.037509,0.096199,0.064163,0.094086,0.040433,0.05466,0.078425,0.07143,0.074215,0.111195,0.085616,0.006066,0.004011,0.091051,0.090939
4639,0.134191,0.039138,0.071077,0.064248,0.000402,0.01978,0.09585,0.057958,0.065972,0.042656,0.113657,0.113212,0.018372,0.042604,0.120883
4113,0.08663,0.096582,0.131783,0.011381,0.063944,0.056524,0.118335,0.046036,0.100918,0.037871,0.063133,0.088095,0.030432,0.050349,0.017988
3983,0.071847,0.058224,0.054431,0.049177,0.125278,0.054199,0.010841,0.085652,0.078505,0.140669,0.023117,0.074398,0.009745,0.004338,0.159577
4197,0.096441,0.018638,0.045859,0.01869,0.084433,0.106064,0.033703,0.101886,0.021775,0.047587,0.12622,0.055568,0.025254,0.108998,0.108885
3585,0.138129,0.027673,0.068518,0.154118,0.004561,0.009121,0.162988,0.032022,0.016428,0.008232,0.050279,0.047248,0.064415,0.075815,0.140453
3821,0.030629,0.140523,0.013108,0.088449,0.091487,0.036194,0.056902,0.065248,0.004844,0.086284,0.0881,0.073973,0.076772,0.022653,0.124833
4173,0.123049,0.0415,0.10507,0.027619,0.098419,0.063479,0.093948,0.01623,0.004756,0.092179,0.132975,0.061699,0.044747,0.008838,0.08549
3756,0.098911,0.142418,0.039325,0.068373,0.067761,0.000418,0.077775,0.063575,0.023811,0.09133,0.046831,0.061595,0.025651,0.057004,0.135222
4060,0.051832,0.124448,0.068911,0.088657,0.104366,0.011323,0.021111,0.058098,0.11561,0.067953,0.08168,0.049602,0.04348,0.041381,0.071548
4362,0.067463,0.046517,0.061547,0.095995,0.118316,0.044696,0.019536,0.026908,0.127941,0.061431,0.065356,0.101014,0.030455,0.017576,0.115249
3726,0.109521,0.101712,0.031725,0.014636,0.051381,0.133934,0.061126,0.070752,0.049542,0.008923,0.061447,0.053813,0.0968,0.006046,0.148642
3960,0.081011,0.079295,0.100161,0.062141,0.087204,0.055611,0.030192,0.011759,0.112212,0.078491,0.069263,0.005936,0.081163,0.041168,0.104395
3597,0.081515,0.007157,0.105175,0.141222,0.121691,0.096231,0.006822,0.067201,0.034481,0.142944,0.009624,0.036519,0.058792,0.065372,0.025253
3989,0.122772,0.038292,0.078585,0.019759,0.118279,0.011119,0.105578,0.052767,0.046085,0.073177,0.114097,0.006612,0.048549,0.093781,0.070549
3557,0.020135,0.000996,0.113586,0.116613,0.05551,0.009997,0.115236,0.00811,0.063203,0.10289,0.058283,0.099588,0.08623,0.075659,0.073966
4338,0.085422,0.018983,0.107437,0.087921,0.056637,0.024824,0.110746,0.045399,0.079049,0.005857,0.04693,0.077649,0.058596,0.081464,0.113088
3711,0.049348,0.085832,0.093512,0.085571,0.079447,0.02753,0.03617,0.123621,0.069817,0.051342,0.0604,0.072481,0.070001,0.009193,0.085736
3579,0.021557,0.067143,0.129061,0.085675,0.012438,0.026639,0.020458,0.06817,0.172061,0.137729,0.073252,0.053001,0.073814,0.009679,0.049324
4196,0.060037,0.112062,0.099895,0.085405,0.00714,0.099627,0.007905,0.059187,0.093875,0.113818,0.084061,0.026009,0.039879,0.000308,0.110791
3668,0.038147,0.12555,0.11271,0.029804,0.104983,0.059405,0.013291,0.064448,0.038928,0.02767,0.008964,0.105805,0.095018,0.12894,0.046336
4529,0.023016,0.134785,0.097289,0.063017,0.0459,0.047612,0.005616,0.069309,0.044048,0.039251,0.077062,0.127649,0.13026,0.027126,0.068059
4450,0.080748,0.032927,0.045758,0.091937,0.080305,0.001528,0.002854,0.108806,0.100151,0.115238,0.105706,0.048474,0.090416,0.053261,0.041892
4498,0.078954,0.059347,0.128078,0.069236,0.000031,0.026384,0.085874,0.058266,0.001965,0.113532,0.097633,0.067816,0.112112,0.043947,0.056825
4176,0.14973,0.00977,0.046194,0.042483,0.134446,0.005264,0.067131,0.01103,0.128495,0.021274,0.111336,0.035658,0.009048,0.175913,0.052227
4419,0.149577,0.066578,0.055724,0.003171,0.14263,0.026358,0.053857,0.028602,0.050491,0.08527,0.050738,0.000186,0.047442,0.115845,0.123529
4325,0.087467,0.044375,0.096484,0.018704,0.04095,0.036516,0.073201,0.080798,0.092011,0.12116,0.012706,0.111508,0.055138,0.098824,0.030159
3992,0.087417,0.054858,0.028301,0.08728,0.078164,0.104894,0.033752,0.113205,0.017763,0.067587,0.042374,0.156132,0.004003,0.069685,0.054586
3656,0.014713,0.002213,0.077396,0.063591,0.09221,0.054141,0.070591,0.024926,0.071279,0.119159,0.055785,0.131326,0.040611,0.090608,0.091452
4090,0.029019,0.062352,0.091432,0.031731,0.074765,0.084857,0.062463,0.055192,0.060559,0.049332,0.096989,0.088534,0.06586,0.089027,0.057888
3555,0.089599,0.073542,0.0086,0.040536,0.00903,0.028881,0.114534,0.012833,0.130478,0.176761,0.103602,0.066152,0.001981,0.090605,0.052865
4233,0.144695,0.059769,0.028838,0.094705,0.122839,0.037028,0.00552,0.029527,0.010218,0.105567,0.020183,0.062933,0.104446,0.097975,0.075756
4301,0.079874,0.039991,0.086582,0.020715,0.142508,0.100157,0.132867,0.02636,0.071064,0.022671,0.002168,0.006936,0.032154,0.08631,0.149642
4265,0.041458,0.024821,0.150985,0.021612,0.006259,0.101064,0.116803,0.041028,0.110319,0.016034,0.066209,0.084736,0.027441,0.105466,0.085767
3661,0.087577,0.007537,0.009921,0.113992,0.013347,0.086712,0.036791,0.081526,0.102294,0.096158,0.038739,0.072892,0.073842,0.112601,0.066069
3823,0.027646,0.08479,0.080604,0.023388,0.026163,0.091023,0.125965,0.062359,0.050761,0.015534,0.068334,0.074864,0.113172,0.016293,0.139104
4749,0.138516,0.016109,0.047651,0.142393,0.098398,0.023702,0.013963,0.051183,0.00341,0.031439,0.051162,0.038209,0.138295,0.120915,0.084655
4756,0.076524,0.077808,0.041502,0.089564,0.088386,0.021302,0.101933,0.065754,0.055389,0.036134,0.019203,0.080072,0.084972,0.083448,0.078011
4144,0.066466,0.098984,0.013953,0.087048,0.103243,0.084059,0.075811,0.031751,0.091952,0.073331,0.083406,0.01261,0.045604,0.067556,0.064224
4207,0.025553,0.111563,0.130872,0.062907,0.12715,0.101672,0.105838,0.004499,0.009628,0.013856,0.073431,0.09731,0.007291,0.026672,0.101758
4551,0.016972,0.081467,0.062337,0.084334,0.052856,0.103605,0.049302,0.074934,0.063601,0.095099,0.091575,0.108181,0.089568,0.016769,0.009401
4352,0.027311,0.108077,0.028957,0.021703,0.070795,0.041213,0.03512,0.11576,0.099935,0.080307,0.10964,0.09665,0.098925,0.019299,0.046308
4159,0.032086,0.035958,0.04424,0.014639,0.030114,0.118917,0.110362,0.136235,0.031505,0.090092,0.016939,0.116739,0.044688,0.134979,0.042509
4669,0.022079,0.031087,0.004745,0.027986,0.022201,0.094778,0.070329,0.137414,0.030437,0.06873,0.09877,0.122514,0.135967,0.046336,0.08663
4620,0.019747,0.018506,0.053676,0.022547,0.079521,0.04343,0.072448,0.096369,0.059806,0.098008,0.103893,0.097557,0.066163,0.059862,0.108468
3753,0.103773,0.046052,0.050169,0.026914,0.061051,0.050401,0.089501,0.063623,0.085777,0.106176,0.040044,0.115732,0.007735,0.107964,0.045089
4211,0.101504,0.093071,0.102532,0.102317,0.020773,0.006507,0.011112,0.09897,0.021885,0.049813,0.068508,0.059069,0.052912,0.119875,0.091152
4698,0.000974,0.045749,0.003937,0.011381,0.057592,0.009742,0.13097,0.074778,0.003327,0.113824,0.062388,0.052727,0.146268,0.160538,0.125804
3736,0.093945,0.012906,0.065652,0.086504,0.055889,0.086138,0.079206,0.105159,0.019012,0.105644,0.114213,0.05871,0.023771,0.076069,0.017182
3966,0.123981,0.037329,0.109711,0.050957,0.013549,0.121528,0.075099,0.017379,0.106031,0.114428,0.133047,0.025038,0.067972,0.00075,0.0032
4735,0.027496,0.133851,0.046412,0.03594,0.128791,0.081005,0.156443,0.00983,0.10309,0.071278,0.068812,0.018292,0.030077,0.00481,0.083872
4145,0.096767,0.037471,0.097785,0.02419,0.058833,0.122743,0.093968,0.076915,0.062796,0.101997,0.00131,0.056464,0.026127,0.05567,0.086962
4630,0.007669,0.020384,0.066354,0.014396,0.010768,0.017977,0.010791,0.17883,0.081646,0.132054,0.17332,0.016275,0.110432,0.031531,0.127573
4504,0.071281,0.078921,0.142136,0.001844,0.060679,0.013541,0.043932,0.019954,0.147833,0.022976,0.031747,0.03758,0.100855,0.174511,0.052211
3644,0.03571,0.07839,0.077813,0.022079,0.058749,0.093199,0.12787,0.078187,0.037862,0.031254,0.096946,0.052841,0.036037,0.094684,0.078381
3929,0.022413,0.11596,0.064248,0.061637,0.050985,0.123444,0.099213,0.107909,0.060723,0.000181,0.015346,0.059107,0.12461,0.089937,0.004285
3670,0.015437,0.070433,0.099132,0.055962,0.068021,0.116376,0.050253,0.107252,0.009327,0.049758,0.091618,0.033925,0.106217,0.093937,0.032352
4663,0.055629,0.025313,0.134267,0.104783,0.020901,0.046524,0.086555,0.150066,0.022412,0.105204,0.042283,0.136934,0.011644,0.048177,0.009309
4612,0.119616,0.117336,0.097988,0.089162,0.000457,0.065927,0.084619,0.025956,0.022964,0.042136,0.072178,0.013221,0.073608,0.085763,0.089065
3921,0.128804,0.06939,0.004459,0.117152,0.011964,0.093574,0.044964,0.039115,0.092236,0.084437,0.003493,0.081322,0.100796,0.041067,0.087226
4096,0.095054,0.026894,0.097499,0.091228,0.068125,0.020583,0.102187,0.008397,0.025095,0.077028,0.019528,0.065407,0.094855,0.105878,0.102243
4240,0.034939,0.06086,0.063341,0.042571,0.040747,0.190767,0.030635,0.105134,0.127262,0.038243,0.084422,0.049474,0.005575,0.063676,0.062353
3852,0.124384,0.002797,0.023424,0.056393,0.074865,0.087359,0.006261,0.102315,0.131803,0.014398,0.045362,0.065072,0.110201,0.129086,0.026281
3955,0.084581,0.102618,0.04039,0.043609,0.105345,0.032369,0.111738,0.025132,0.098147,0.02051,0.084056,0.075513,0.065977,0.102786,0.007231
3717,0.119945,0.014,0.117031,0.105317,0.102433,0.013076,0.020786,0.021261,0.090786,0.081507,0.028279,0.11456,0.130672,0.007408,0.032937
3641,0.103517,0.079085,0.049723,0.122657,0.083648,0.028098,0.125853,0.05187,0.020077,0.0356,0.00613,0.051441,0.064028,0.02473,0.153543
4102,0.06807,0.006349,0.091977,0.019194,0.078425,0.076799,0.107908,0.076337,0.049065,0.03904,0.102293,0.034679,0.09094,0.088927,0.069999
4601,0.048751,0.06135,0.086084,0.130482,0.123375,0.030691,0.039623,0.021216,0.062023,0.126098,0.122483,0.028107,0.079315,0.035578,0.004822
4193,0.021372,0.080754,0.049669,0.00687,0.047172,0.004358,0.016839,0.0114,0.033724,0.021845,0.167806,0.135834,0.159107,0.090489,0.152761
4757,0.078882,0.006685,0.076062,0.080431,0.049529,0.100734,0.090396,0.096346,0.115299,0.049792,0.03976,0.101381,0.007435,0.062245,0.045024
4375,0.041913,0.048987,0.051897,0.035089,0.149627,0.094138,0.020236,0.027654,0.049181,0.151414,0.061487,0.119135,0.106371,0.040412,0.002459
3673,0.048074,0.001017,0.097146,0.113316,0.081394,0.06151,0.033443,0.092017,0.090615,0.095425,0.016954,0.035559,0.051505,0.05727,0.124756
3776,0.105367,0.050086,0.024709,0.116055,0.00821,0.058725,0.080967,0.013032,0.049578,0.135586,0.048536,0.027506,0.099745,0.032611,0.149287
3962,0.098786,0.047729,0.053218,0.104581,0.066177,0.003702,0.035399,0.071487,0.021264,0.074366,0.093219,0.038433,0.087846,0.108527,0.095268
3867,0.098143,0.114398,0.045599,0.072972,0.08172,0.036279,0.109846,0.005752,0.035964,0.024275,0.11026,0.044541,0.046089,0.12329,0.050871
3699,0.088928,0.024415,0.084331,0.080917,0.040229,0.063897,0.124297,0.08485,0.006892,0.039052,0.151897,0.047598,0.056703,0.043444,0.062548
